,cl_id,condition_id,young_modulus
1441,mdamb231,30kcol,6632.2063399681065
1442,mdamb231,30kcol,6771.721016487152
1443,mdamb231,30kcol,7938.206290958957
1444,mdamb231,30kcol,9529.112082055706
1445,mdamb231,30kcol,7093.578182505668
1446,mdamb231,30kcol,8991.826391410883
1447,mdamb231,30kcol,7765.994675385579
1448,mdamb231,30kcol,6902.465961841502
1449,mdamb231,30kcol,7990.920789329293
1450,mdamb231,30kcol,8280.534743438535
1451,mdamb231,30kcol,7811.456232352462
1452,mdamb231,30kcol,7403.529336747799
1453,mdamb231,30kcol,7201.7913495786925
1454,mdamb231,30kcol,6828.365769142032
1455,mdamb231,30kcol,6911.111097477004
1456,mdamb231,30kcol,7182.049359278795
1457,mdamb231,30kcol,8008.086044615069
1458,mdamb231,30kcol,6025.593061034084
1459,mdamb231,30kcol,7951.774805212624
1460,mdamb231,30kcol,8121.682490689282
1461,mdamb231,30kcol,6485.02005289788
1462,mdamb231,30kcol,9183.176033738577
1463,mdamb231,30kcol,7788.3075276113195
1464,mdamb231,30kcol,8604.301612271507
1465,mdamb231,30kcol,8006.578066724394
1466,mdamb231,30kcol,7508.491138455291
1467,mdamb231,30kcol,8077.163843090468
1468,mdamb231,30kcol,6970.018412979678
1469,mdamb231,30kcol,6773.241168548049
1470,mdamb231,30kcol,7886.533742049564
1471,mdamb231,30kcol,7506.9157021119445
1472,mdamb231,30kcol,7992.501695965955
1473,mdamb231,30kcol,6759.083523247982
1474,mdamb231,30kcol,7487.039098818932
1475,mdamb231,30kcol,8592.1121098939
1476,mdamb231,30kcol,9740.702468824204
1477,mdamb231,30kcol,8700.48715131109
1478,mdamb231,30kcol,8862.932763539275
1479,mdamb231,30kcol,7261.838039732421
1480,mdamb231,30kcol,7331.159939578463
1481,mdamb231,30kcol,7575.216697560912
1482,mdamb231,30kcol,7464.210402120723
1483,mdamb231,30kcol,8466.942766719843
1484,mdamb231,30kcol,6570.2448204043085
1485,mdamb231,30kcol,8691.25878645186
1486,mdamb231,30kcol,7813.200578512406
1487,mdamb231,30kcol,7367.853540056814
1488,mdamb231,30kcol,8418.63292834826
1489,mdamb231,30kcol,7961.931185366904
1490,mdamb231,30kcol,7778.598344866763
1491,mdamb231,30kcol,8211.90748138129
1492,mdamb231,30kcol,8014.557739996682
1493,mdamb231,30kcol,7409.978856533633
1494,mdamb231,30kcol,7725.959974374209
1495,mdamb231,30kcol,6903.437369341005
1496,mdamb231,30kcol,8628.021779196733
1497,mdamb231,30kcol,8239.213544703529
1498,mdamb231,30kcol,8403.1651420206
1499,mdamb231,30kcol,8731.152075152817
1500,mdamb231,30kcol,9303.969382323647
1501,mdamb231,30kcol,8014.673070296327
1502,mdamb231,30kcol,8279.648027926536
1503,mdamb231,30kcol,5950.90478046038
1504,mdamb231,30kcol,8770.704720748829
1505,mdamb231,30kfn,8720.279917111791
1506,mdamb231,30kfn,7651.963105586872
1507,mdamb231,30kfn,9058.75040656244
1508,mdamb231,30kfn,8062.750519911589
1509,mdamb231,30kfn,8501.720866847307
1510,mdamb231,30kfn,7184.460122449493
1511,mdamb231,30kfn,8642.216767976613
1512,mdamb231,30kfn,7526.977183871668
1513,mdamb231,30kfn,7946.6812494389505
1514,mdamb231,30kfn,7666.351770476005
1515,mdamb231,30kfn,8000.557570573641
1516,mdamb231,30kfn,6061.379111626053
1517,mdamb231,30kfn,6613.570681332809
1518,mdamb231,30kfn,8259.752450149845
1519,mdamb231,30kfn,7629.567472747971
1520,mdamb231,30kfn,8028.838773126614
1521,mdamb231,30kfn,7356.616017669962
1522,mdamb231,30kfn,7762.53633147622
1523,mdamb231,30kfn,9028.177285245738
1524,mdamb231,30kfn,7156.96184654371
1525,mdamb231,30kfn,8745.15096789125
1526,mdamb231,30kfn,8385.985060348317
1527,mdamb231,30kfn,8224.45187943952
1528,mdamb231,30kfn,6987.334764380374
1529,mdamb231,30kfn,9345.254907087454
1530,mdamb231,30kfn,8974.421693170365
1531,mdamb231,30kfn,7219.857986357478
1532,mdamb231,30kfn,8699.547192639007
1533,mdamb231,30kfn,8948.514497011816
1534,mdamb231,30kfn,6709.367367415847
1535,mdamb231,30kfn,8102.671933740854
1536,mdamb231,30kfn,9217.693272061153
1537,mdamb231,30kfn,8576.119440729766
1538,mdamb231,30kfn,7920.686082288403
1539,mdamb231,30kfn,7497.939613357195
1540,mdamb231,30kfn,6133.865320562447
1541,mdamb231,30kfn,8309.170163017327
1542,mdamb231,30kfn,8431.65778175748
1543,mdamb231,30kfn,7757.294420439503
1544,mdamb231,30kfn,9376.220596270587
1545,mdamb231,30kfn,6984.590602801934
1546,mdamb231,30kfn,7550.222507310278
1547,mdamb231,30kfn,8114.963290956177
1548,mdamb231,30kfn,7751.805438790557
1549,mdamb231,30kfn,8802.142686165924
1550,mdamb231,30kfn,6228.283129938194
1551,mdamb231,30kfn,8822.723639599324
1552,mdamb231,30kfn,8357.029946348313
1553,mdamb231,30kfn,7761.973483640137
1554,mdamb231,30kfn,7316.124069818952
1555,mdamb231,30kfn,7376.484604399966
1556,mdamb231,30kfn,9139.895582958596
1557,mdamb231,30kfn,7553.191824371923
1558,mdamb231,30kfn,8180.401170162668
1559,mdamb231,30kfn,7791.538930186138
1560,mdamb231,30kfn,7275.263366950963
1561,mdamb231,30kfn,7128.440793036047
1562,mdamb231,30kfn,7789.836752929457
1563,mdamb231,30kfn,7121.772068666662
1564,mdamb231,30kfn,7188.1912881106255
1565,mdamb231,30kfn,9289.89159524553
1566,mdamb231,30kfn,7449.873555890728
1567,mdamb231,30kfn,7205.512611359465
1568,mdamb231,30kfn,7279.744841442636
1569,mdamb231,30kfn,8547.817677293135
1570,mdamb231,30kfn,6139.712861664784
1571,mdamb231,30kfn,7681.815512242913
1572,mdamb231,30kfn,7666.391623365287
1573,mdamb231,30kfn,8051.546983416316
1574,mdamb231,30kfn,8578.09403915459
1575,mdamb231,30kfn,8457.674957755506
1576,mdamb231,30kfn,9587.086698386045
1577,mdamb231,30kfn,8279.317228611546
1578,mdamb231,30kfn,8896.8940322594
1579,mdamb231,30kfn,7991.024823382562
1580,mdamb231,30kfn,8857.891093358461
1581,mdamb231,30kfn,7655.26495675548
1582,mdamb231,30kfn,9193.698111532121
1583,mdamb231,30kfn,8408.837012517593
1584,mdamb231,30kfn,8751.357000195121
1585,mdamb231,30kfn,7698.231409358941
1586,mdamb231,30kfn,8956.388659890215
1587,mdamb231,30kfn,8599.019964339679
1588,mdamb231,30kfn,7399.255164574761
1589,mdamb231,30kfn,8539.214903465458
1590,mdamb231,30kfn,7767.674221785009
1591,mdamb231,30kfn,7009.7224024506
1592,mdamb231,30kfn,8060.766255320279
1593,mdamb231,30kfn,7455.948853473941
1594,mdamb231,30kfn,7024.460202805856
1595,mdamb231,30kfn,9572.42868911811
1596,mdamb231,30kfn,8105.2696352704315
1597,mdamb231,30kfn,8279.29935727867
1598,mdamb231,30kfn,8202.530486198932
1599,mdamb231,30kfn,8639.567192012959
1600,mdamb231,30kfn,9038.618948445412
1601,mdamb231,30kfn,5805.433753063655
1602,mdamb231,30kfn,7900.022313752097
1603,mdamb231,30kfn,8756.312435769327
1604,mdamb231,30kfn,6269.344786107659
1605,mdamb231,30kfn,8224.26887941167
1606,mdamb231,30kfn,7095.525519931372
1607,mdamb231,30kfn,7259.026742859683
1608,mdamb231,30kfn,8272.22914315471
1609,mdamb231,30kfn,7394.605160773232
1610,mdamb231,30kfn,7283.227906045135
1611,mdamb231,30kfn,7998.649384173348
1612,mdamb231,30kfn,8019.392663600956
1613,mdamb231,30kfn,7885.104207487722
1614,mdamb231,30kfn,8394.392639457381
1615,mdamb231,30kfn,7115.890480091058
1616,mdamb231,30kfn,7355.144108516488
1617,mdamb231,30kfn,6772.883513925757
1618,mdamb231,30kfn,7926.261279673219
1619,mdamb231,30kfn,9656.376862881609
1620,mdamb231,30kfn,6324.679921466227
1621,mdamb231,30kfn,7924.953996779742
1622,mdamb231,30kfn,8448.96778754933
1623,mdamb231,30kfn,8013.41588588099
1624,mdamb231,30kfn,8305.049447351239
1625,mdamb231,30kfn,7939.26537880943
1626,mdamb231,30kfn,8797.016729196446
1627,mdamb231,30kfn,6792.368355864261
1628,mdamb231,30kfn,8396.532587407077
1629,mdamb231,30kfn,9151.550360784238
1630,mdamb231,30kfn,8183.2048309234815
1631,mdamb231,30kfn,7201.80588956963
1632,mdamb231,30kfn,8009.207502991092
1633,mdamb231,30kfn,8165.378409853436
1634,mdamb231,30kfn,7948.902296843224
1635,mdamb231,30kfn,7089.179076427388
1636,mdamb231,30kfn,7727.848598428219
1637,mdamb231,30kfn,8831.50770205266
1638,mdamb231,30kfn,6541.335664509646
1639,mdamb231,30kfn,8605.94849762625
1640,mdamb231,30kfn,8220.780369314305
1641,mdamb231,30kfn,8132.279359130191
1642,mdamb231,30kfn,9411.78954063819
1643,mdamb231,30kfn,7215.521857676233
1644,mdamb231,30kfn,7894.694857533823
1645,mdamb231,30kfn,6397.183774569483
1646,mdamb231,30kfn,6928.997751005951
1647,mdamb231,30kfn,9037.399435221465
1648,mdamb231,30kfn,7561.577857052398
1649,mdamb231,30kfn,7501.0252588802305
1650,mdamb231,30kfn,7530.05365188343
1651,mdamb231,30kfn,8317.867164161724
1652,mdamb231,30kfn,8809.544140911144
1653,mdamb231,30kfn,9846.09281138004
1654,mdamb231,30kfn,7542.861659051201
1655,mdamb231,30kfn,7114.107984243048
1656,mdamb231,30kfn,6799.306855670516
1657,mdamb231,30kfn,7151.506742300415
1658,mdamb231,30kfn,7219.28010162246
1659,mdamb231,30kfn,7233.4962621213945
1660,mdamb231,30kfn,7043.72932815159
1661,mdamb231,30kfn,7705.0954084729
1662,mdamb231,30kfn,7269.527198543535
1663,mdamb231,30kfn,7196.042084545315
1664,mdamb231,30kfn,8082.147262879305
1665,mdamb231,30kfn,8304.099235029376
1666,mdamb231,30kfn,7329.870113826142
1667,mdamb231,30kfn,8211.7739192331
1668,mdamb231,30kfn,9218.225960874328
1669,mdamb231,30kfn,8197.34912286311
1670,mdamb231,30kfn,8542.169122757128
1671,mdamb231,30kfn,8435.575226528796
1672,mdamb231,30kfn,7146.152968869641
1673,mdamb231,30kfn,7998.0998385819275
1674,mdamb231,30kfn,7360.352829432079
1675,mdamb231,30kfn,7827.438397413436
1676,mdamb231,30kfn,7003.556209510603
1677,mdamb231,30kfn,7348.191629509154
1678,mdamb231,30kfn,7993.434837710309
1679,mdamb231,30kfn,6975.118391068037
1680,mdamb231,30kfn,7251.15718816569
1681,mdamb231,30kfn,8350.798543591329
1682,mdamb231,30kfn,8374.054936963345
1683,mdamb231,30kfn,9106.511829503337
1684,mdamb231,30kfn,8027.386048908607
1685,mdamb231,30kfn,7461.803411446096
1686,mdamb231,30kfn,6688.138475483349
1687,mdamb231,30kfn,7467.195256383578
1688,mdamb231,30kfn,7200.741699734213
1689,mdamb231,30kfn,8357.860520463444
1690,mdamb231,30kfn,7246.885888498744
1691,mdamb231,30kfn,8029.457409232811
1692,mdamb231,30kfn,7099.971689907282
1693,mdamb231,30kfn,6729.85235299609
1694,mdamb231,30kfn,7751.028702636508
1695,mdamb231,30kfn,7621.139939665594
1696,mdamb231,30kfn,8115.495960956483
1697,mdamb231,30kfn,7613.612181784671
1698,mdamb231,30kfn,5774.094417261265
1699,mdamb231,30kfn,6729.387816231434
1700,mdamb231,30kfn,6799.109964829649
1701,mdamb231,30kfn,7484.632621136196
1702,mdamb231,30kfn,7517.682625722495
1703,mdamb231,30kfn,9450.83636738649
1704,mdamb231,30kfn,8421.578737276059
1705,mdamb231,30kfn,7276.7702563658795
1706,mdamb231,30kfn,7861.3069639645055
1707,mdamb231,30kfn,6892.845063100911
1708,mdamb231,30kfn,6616.180610357409
1709,mdamb231,30kfn,6755.613982272385
1710,mdamb231,30kfn,7998.543017027852
1711,mdamb231,30kfn,6809.828694707289
1712,mdamb231,30kfn,7708.519156898263
1713,mdamb231,30kfn,8983.18517298751
1714,mdamb231,30kfn,7566.146623430413
1715,mdamb231,30kfn,8755.399910528246
1716,mdamb231,30kfn,7080.124112344676
1717,mdamb231,30kfn,6868.068115641825
1718,mdamb231,30kfn,5935.290114050671
1719,mdamb231,30kfn,7921.835642762592
1720,mdamb231,30kfn,8171.860006525507
1721,mdamb231,30kfn,6635.063084790916
1722,mdamb231,30kfn,5710.3661678641165
1723,mdamb231,500paacol,3963.7549085476426
1724,mdamb231,500paacol,4083.528386369555
1725,mdamb231,500paacol,5351.0236536489465
1726,mdamb231,500paacol,4265.153642501768
1727,mdamb231,500paacol,3026.7054708426595
1728,mdamb231,500paacol,3863.830872511041
1729,mdamb231,500paacol,4015.256023777777
1730,mdamb231,500paacol,3966.0430317015653
1731,mdamb231,500paacol,4560.221647917616
1732,mdamb231,500paacol,2303.589281379874
1733,mdamb231,500paacol,4679.664990890255
1734,mdamb231,500paacol,3779.049814715537
1735,mdamb231,500paacol,4479.845217137696
1736,mdamb231,500paacol,3386.2006606597633
1737,mdamb231,500paacol,2996.9338922715324
1738,mdamb231,500paacol,3866.9101975910053
1739,mdamb231,500paacol,3491.6807252347353
1740,mdamb231,500paacol,3594.742777174689
1741,mdamb231,500paacol,3948.3613256729527
1742,mdamb231,500paacol,3933.413347677859
1743,mdamb231,500paacol,4118.032630704742
1744,mdamb231,500paacol,5472.519876221512
1745,mdamb231,500paacol,2505.123828155377
1746,mdamb231,500paacol,3267.0712388789734
1747,mdamb231,500paacol,2890.2600254661
1748,mdamb231,500paacol,3343.825606778845
1749,mdamb231,500paacol,3525.759083156059
1750,mdamb231,500paacol,3303.8615699526017
1751,mdamb231,500paacol,4880.808393000999
1752,mdamb231,500paacol,3539.9271917284814
1753,mdamb231,500paacol,3179.8320111189955
1754,mdamb231,500paacol,6099.43094566565
1755,mdamb231,500paacol,3987.601548607992
1756,mdamb231,500paacol,3946.946295333787
1757,mdamb231,500paacol,4643.274046407852
1758,mdamb231,500paacol,3037.852069024108
1759,mdamb231,500paacol,3525.179274672343
1760,mdamb231,500paacol,3321.434513388406
1761,mdamb231,500paacol,4528.09323913691
1762,mdamb231,500paacol,3082.627111929376
1763,mdamb231,500paacol,4289.149882457521
1764,mdamb231,500paacol,4891.566238195048
1765,mdamb231,500paacol,3792.715921720507
1766,mdamb231,500paacol,3318.1078457850094
1767,mdamb231,500paacol,2912.110720186646
1768,mdamb231,500paacol,3723.5921060550863
1769,mdamb231,500paacol,3284.5437155648497
1770,mdamb231,500paacol,2513.0454763538855
1771,mdamb231,500paacol,3247.8126354876185
1772,mdamb231,500paacol,3944.284665743008
1773,mdamb231,500paacol,4133.356053141143
1774,mdamb231,500paacol,5393.68507706274
1775,mdamb231,500paacol,3414.057963363907
1776,mdamb231,500paacol,3480.195963239473
1777,mdamb231,500paacol,3703.195058076182
1778,mdamb231,500paacol,3695.4414481310428
1779,mdamb231,500paacol,4853.995317976738
1780,mdamb231,500paacol,4118.8896839185945
1781,mdamb231,500paacol,3941.727859243262
1782,mdamb231,500paacol,4325.3382796731585
1783,mdamb231,500paacol,4618.9978195261065
1784,mdamb231,500paacol,3013.199928352041
1785,mdamb231,500paacol,3605.129136624044
1786,mdamb231,500paacol,4275.628089782185
1787,mdamb231,500paacol,3710.7934346346183
1788,mdamb231,500paacol,2460.6173104525674
1789,mdamb231,500paacol,5385.6938524574125
1790,mdamb231,500paacol,3507.094594831474
1791,mdamb231,500paacol,4880.831509800641
1792,mdamb231,500paacol,3610.714427147238
1793,mdamb231,500paacol,5132.394096636235
1794,mdamb231,500paacol,2737.8213148047253
1795,mdamb231,500paacol,2950.158941074109
1796,mdamb231,500paacol,3456.906375703399
1797,mdamb231,500paacol,4046.3071642183763
1798,mdamb231,500paacol,2395.067950583152
1799,mdamb231,500paacol,3943.93226263842
1800,mdamb231,500paacol,4227.773073152455
1801,mdamb231,500paacol,3182.347945098789
1802,mdamb231,500paacol,3444.833219492375
1803,mdamb231,500paacol,4239.208235992046
1804,mdamb231,500paacol,4939.243516031413
1805,mdamb231,500paacol,2501.3119029174477
1806,mdamb231,500paacol,4181.574666985196
1807,mdamb231,500paacol,2659.832000297537
1808,mdamb231,500paacol,3352.0315619043704
1809,mdamb231,500paacol,4516.942339053123
1810,mdamb231,500paacol,4019.365157912877
1811,mdamb231,500paacol,4100.757831840223
1812,mdamb231,500paacol,3981.632017535782
1813,mdamb231,500paacol,2723.7017350675233
1814,mdamb231,500paacol,4816.481957650979
1815,mdamb231,500paacol,3606.1518609802206
1816,mdamb231,500paacol,6014.436427024369
1817,mdamb231,500paacol,4329.283177007871
1818,mdamb231,500paacol,4833.432422560216
1819,mdamb231,500paacol,3173.890041971515
1820,mdamb231,500paacol,4057.9433877031597
1821,mdamb231,500paacol,4982.491765131253
1822,mdamb231,500paacol,1153.7525347635242
1823,mdamb231,500paacol,3548.093573259368
1824,mdamb231,500paacol,3954.9085941320013
1825,mdamb231,500paacol,3903.062320753789
1826,mdamb231,500paacol,4221.067541278675
1827,mdamb231,500paacol,5040.581581060411
1828,mdamb231,500paacol,3123.7379750042146
1829,mdamb231,500paacol,4175.835642722096
1830,mdamb231,500paacol,4398.322549776476
1831,mdamb231,500paacol,4309.435636387386
1832,mdamb231,500paacol,6216.364772680075
1833,mdamb231,500paacol,2907.7942939011155
1834,mdamb231,500paacol,4630.980218437648
1835,mdamb231,500paacol,4388.705308743778
1836,mdamb231,500paacol,4817.681919655344
1837,mdamb231,500paacol,4491.777606051504
1838,mdamb231,500paacol,3751.157823842751
1839,mdamb231,500paacol,2673.362077539411
1840,mdamb231,500paacol,3789.9391736211574
1841,mdamb231,500paacol,5051.624524707523
1842,mdamb231,500paacol,3734.1370956277988
1843,mdamb231,500paacol,4788.258943756845
1844,mdamb231,500paacol,3271.4884701900305
1845,mdamb231,500paacol,3461.563799012849
1846,mdamb231,500paacol,3049.7768050246063
1847,mdamb231,500paacol,4706.792712870325
1848,mdamb231,500paacol,3841.129692777346
1849,mdamb231,500paacol,3688.0887103238597
1850,mdamb231,500paacol,4283.825700841635
1851,mdamb231,500paacol,4349.661624495247
1852,mdamb231,500paacol,4205.929478146519
1853,mdamb231,500paacol,3922.525680972422
1854,mdamb231,500paacol,3736.4107985344854
1855,mdamb231,500paacol,2946.7681593605516
1856,mdamb231,500paacol,4872.568485592685
1857,mdamb231,500paacol,3558.1015904724754
1858,mdamb231,500paacol,3739.2528597786763
1859,mdamb231,500paacol,4269.743068633192
1860,mdamb231,500paacol,2443.6265083121025
1861,mdamb231,500paacol,4668.7305629625935
1862,mdamb231,500paacol,4256.325828835987
1863,mdamb231,500paacol,2608.7953268590372
1864,mdamb231,500paacol,4315.254514573822
1865,mdamb231,500paacol,3231.048992592886
1866,mdamb231,500paacol,4919.036539360862
1867,mdamb231,500paacol,4697.962954043795
1868,mdamb231,500paafn,8026.596656154152
1869,mdamb231,500paafn,6234.874928912095
1870,mdamb231,500paafn,6017.012109518812
1871,mdamb231,500paafn,7428.728731536183
1872,mdamb231,500paafn,6262.836283528341
1873,mdamb231,500paafn,7468.4817925375755
1874,mdamb231,500paafn,6653.739961062751
1875,mdamb231,500paafn,5769.446008003564
1876,mdamb231,500paafn,6249.92096441632
1877,mdamb231,500paafn,6228.602198465485
1878,mdamb231,500paafn,8058.557833067705
1879,mdamb231,500paafn,7168.361275810799
1880,mdamb231,500paafn,6468.065682522018
1881,mdamb231,500paafn,6651.674273446381
1882,mdamb231,500paafn,6455.321895592806
1883,mdamb231,500paafn,8661.557332082353
1884,mdamb231,500paafn,6488.048092211686
1885,mdamb231,500paafn,5643.947546185473
1886,mdamb231,500paafn,6025.598969223066
1887,mdamb231,500paafn,6265.076001345664
1888,mdamb231,500paafn,7900.389386688843
1889,mdamb231,500paafn,6337.233265906658
1890,mdamb231,500paafn,9058.326541278808
1891,mdamb231,500paafn,6712.067687008992
1892,mdamb231,500paafn,7559.072206349783
1893,mdamb231,500paafn,7442.812250665211
1894,mdamb231,500paafn,6904.964496717231
1895,mdamb231,500paafn,6243.231060133794
1896,mdamb231,500paafn,6587.8698449617605
1897,mdamb231,500paafn,6460.915771331472
1898,mdamb231,500paafn,6833.70505609608
1899,mdamb231,500paafn,6723.4379809073225
1900,mdamb231,500paafn,7167.833833488012
1901,mdamb231,500paafn,5827.570463790713
1902,mdamb231,500paafn,7481.348286830512
1903,mdamb231,500paafn,6494.847276755105
1904,mdamb231,500paafn,6910.964271074046
1905,mdamb231,500paafn,5729.851823862557
1906,mdamb231,500paafn,5717.387333324643
1907,mdamb231,500paafn,6632.295737145986
1908,mdamb231,500paafn,5661.953471531226
1909,mdamb231,500paafn,6503.812087232693
1910,mdamb231,500paafn,7190.99101966072
1911,mdamb231,500paafn,5486.8391351807095
1912,mdamb231,500paafn,7419.654171740466
1913,mdamb231,500paafn,6893.8481156933085
1914,mdamb231,500paafn,5972.810769362357
1915,mdamb231,500paafn,8704.0936904855
1916,mdamb231,500paafn,5526.401845565015
1917,mdamb231,500paafn,6227.537158075017
1918,mdamb231,500paafn,8028.76200029151
1919,mdamb231,500paafn,5988.064388794062
1920,mdamb231,500paafn,8694.105515494499
1921,mdamb231,500paafn,6584.440222042127
1922,mdamb231,500paafn,8191.528254216724
1923,mdamb231,500paafn,5698.4831168026485
1924,mdamb231,500paafn,7266.68295456534
1925,mdamb231,500paafn,7221.530693945634
1926,mdamb231,500paafn,6541.220633414456
1927,mdamb231,500paafn,5324.899211579191
1928,mdamb231,500paafn,6756.150545082657
1929,mdamb231,500paafn,7615.284938796822
1930,mdamb231,500paafn,6486.273454310471
1931,mdamb231,500paafn,8666.511339996629
1932,mdamb231,500paafn,7195.370960200913
1933,mdamb231,500paafn,6925.975877732974
1934,mdamb231,500paafn,6865.174843284907
1935,mdamb231,500paafn,7462.874423257585
1936,mdamb231,500paafn,7952.118766390717
1937,mdamb231,500paafn,7821.696943860919
1938,mdamb231,500paafn,5986.796286686623
1939,mdamb231,500paafn,7089.0096362697395
1940,mdamb231,500paafn,8344.57174758907
1941,mdamb231,500paafn,7772.21845314733
1942,mdamb231,500paafn,6125.440392761413
1943,mdamb231,500paafn,8390.948888783032
1944,mdamb231,500paafn,6305.655270055154
1945,mdamb231,500paafn,7090.863634640053
1946,mdamb231,500paafn,8240.660156143393
1947,mdamb231,500paafn,5734.570384879375
1948,mdamb231,500paafn,8125.683092248097
1949,mdamb231,500paafn,5342.3508493397385
1950,mdamb231,500paafn,9201.735265783303
1951,mdamb231,500paafn,8958.432256559523
1952,mdamb231,500paafn,5093.7045687851005
1953,mdamb231,500paafn,5076.952595281111
1954,mdamb231,500paafn,6960.603573178405
1955,mdamb231,500paafn,6343.387094933549
1956,mdamb231,500paafn,7777.042237682397
1957,mdamb231,500paafn,8082.940143100866
1958,mdamb231,500paafn,7526.417726209207
1959,mdamb231,500paafn,7549.782064296971
1960,mdamb231,500paafn,5866.422514626893
1961,mdamb231,500paafn,7683.12545552564
1962,mdamb231,500paafn,7048.944110348462
1963,mdamb231,500paafn,7544.085980658017
1964,mdamb231,500paafn,7010.083250301364
1965,mdamb231,500paafn,7223.0671871292025
1966,mdamb231,500paafn,6987.143566388693
1967,mdamb231,500paafn,6831.195235680599
1968,mdamb231,500paafn,6688.822648721225
1969,mdamb231,500paafn,5173.358876488614
1970,mdamb231,500paafn,7112.333316242946
1971,mdamb231,500paafn,6315.605964626564
1972,mdamb231,500paafn,7212.85431980785
1973,mdamb231,500paafn,5739.707971744365
1974,mdamb231,500paafn,7805.365555640257
1975,mdamb231,500paafn,8301.842314016232
1976,mdamb231,500paafn,7396.356550818962
1977,mdamb231,500paafn,7697.57024786822
1978,mdamb231,500paafn,6257.990304296276
1979,mdamb231,500paafn,5976.953164941232
1980,mdamb231,500paafn,4950.158310123585
1981,mdamb231,500paafn,7536.575924029556
1982,mdamb231,500paafn,5953.483537757787
1983,mdamb231,500paafn,6794.922858699436
1984,mdamb231,500paafn,7595.60446953326
1985,mdamb231,500paafn,7642.003668141957
1986,mdamb231,500paafn,6617.243441404968
1987,mdamb231,500paafn,6310.395152817396
1988,mdamb231,500paafn,5988.405536229931
1989,mdamb231,500paafn,5994.530458455663
1990,mdamb231,500paafn,6536.944592571774
1991,mdamb231,500paafn,8683.439238551488
1992,mdamb231,500paafn,6758.334402450256
1993,mdamb231,500paafn,6543.137375958353
1994,mdamb231,500paafn,7250.101134545877
1995,mdamb231,500paafn,7771.778804828922
1996,mdamb231,500paafn,8251.481411447585
1997,mdamb231,500paafn,7634.057378347774
1998,mdamb231,500paafn,7545.666165927599
1999,mdamb231,500paafn,7040.014671768277
2000,mdamb231,500paafn,7330.003170934451
2001,mdamb231,500paafn,5229.692754145048
2002,mdamb231,500paafn,4648.056347105723
2003,mdamb231,500paafn,6247.064013588779
2004,mdamb231,500paafn,7541.883009247826
2005,mdamb231,500paafn,6456.252550141627
2006,mdamb231,500paafn,6223.948185859021
2007,mdamb231,500paafn,7366.367518551498
2008,mdamb231,500paafn,8552.390805266645
2009,mdamb231,500paafn,6697.649686669129
2010,mdamb231,500paafn,6164.82080275324
2011,mdamb231,500paafn,7690.407223625474
2012,mdamb231,500paafn,7234.892968898197
2013,mdamb231,500paafn,6054.248919539132
2014,mdamb231,500paafn,7934.628614371279
2015,mdamb231,500paafn,6670.5425549208485
2016,mdamb231,500paafn,5401.853936228378
2017,mdamb231,500paafn,6665.514742162477
2018,mdamb231,500paafn,6395.3424127888875
2019,mdamb231,500paafn,7123.853859131656
2020,mdamb231,500paafn,6311.979255306114
2021,mdamb231,500paafn,7361.281182273098
2022,mdamb231,500paafn,7101.204349569418
2023,mdamb231,500paafn,6930.104163123241
2024,mdamb231,500paafn,5937.688624874555
2025,mdamb231,500paafn,8108.704724442257
2026,mdamb231,500paafn,6280.882369409373
2027,mdamb231,500paafn,6461.441179222342
2028,mdamb231,500paafn,6622.380453170024
2029,mdamb231,500paafn,5238.359949518111
2030,mdamb231,500paafn,7693.701484782625
2031,mdamb231,500paafn,5939.597739083734
2225,mdamb231,hacol,4925.097271605475
2226,mdamb231,hacol,4820.542562704468
2227,mdamb231,hacol,5913.1223898021
2228,mdamb231,hacol,4619.754860682148
2229,mdamb231,hacol,5504.280467293258
2230,mdamb231,hacol,6206.89169055418
2231,mdamb231,hacol,5224.218897362645
2232,mdamb231,hacol,5366.746077763906
2233,mdamb231,hacol,6081.757512135569
2234,mdamb231,hacol,4434.871622637003
2235,mdamb231,hacol,5111.278676310732
2236,mdamb231,hacol,5275.978089656079
2237,mdamb231,hacol,6554.964696198787
2238,mdamb231,hacol,5382.394321429417
2239,mdamb231,hacol,5951.163306508948
2240,mdamb231,hacol,6966.786200445386
2241,mdamb231,hacol,6693.932314053422
2242,mdamb231,hacol,6172.037187660797
2243,mdamb231,hacol,4993.667949032277
2244,mdamb231,hacol,5025.402869122214
2245,mdamb231,hacol,5490.808061755691
2246,mdamb231,hacol,4723.097067531102
2247,mdamb231,hacol,5688.440021251199
2248,mdamb231,hacol,6861.652212418654
2249,mdamb231,hacol,4915.804356320724
2250,mdamb231,hacol,4947.305036709938
2251,mdamb231,hacol,5413.60122604311
2252,mdamb231,hacol,6195.250335808749
2253,mdamb231,hacol,5714.384158402391
2254,mdamb231,hacol,3998.50229258952
2255,mdamb231,hacol,6513.427212117702
2256,mdamb231,hacol,6082.009896467543
2257,mdamb231,hacol,6411.071448641044
2258,mdamb231,hacol,4949.520444528357
2259,mdamb231,hacol,5128.96835371597
2260,mdamb231,hacol,5627.754094050215
2261,mdamb231,hacol,5720.9823661967675
2262,mdamb231,hacol,3830.266015190589
2263,mdamb231,hacol,5390.56928136096
2264,mdamb231,hacol,6351.184138349454
2265,mdamb231,hacol,7019.9227442324
2266,mdamb231,hacol,5261.725694894921
2267,mdamb231,hacol,5335.869654247872
